Year,Line_Key,Chap,Prog,Reg,Proj,Lb,Depth,Level,Intitule,Credits_Ouverts_Vises,Total_Engage_Vises,Credits_Ouverts,Virements_Plus,Virements_Moins,Total_Credits,Total_Engage
2024,1212006000-303-00-10-31,,,,,31.0,5,Ligne,Indemnités de déplacement et changement de résidence à l'intérieur du Royaume,3000000,2999460.0,12400000.0,12000000.0,0.0,24400000.0,24397710.0
2025,1212006000-303-00-10-31,,,,,31.0,5,Ligne,Indemnités de déplacement et changement de résidence à l'intérieur du Royaume,3000000,2999230.0,12400000.0,13000000.0,0.0,25400000.0,25399480.0
2026,1212006000-303-00-10-31,,,,,31.0,5,Ligne,Indemnités de déplacement et changement de résidence à l'intérieur du Royaume,3000000,2998860.0,12400000.0,0.0,0.0,12400000.0,600000.0
2021,1212006000-303-00-20,,,,20.0,,4,Projet,Détention provisoire,9000000,8999720.0,9000000.0,0.0,0.0,9000000.0,8999720.0
2022,1212006000-303-00-20,,,,20.0,,4,Projet,Détention provisoire,9000000,8999560.0,9000000.0,0.0,0.0,9000000.0,8999560.0
2023,1212006000-303-00-20,,,,20.0,,4,Projet,Détention provisoire,9000000,8998700.0,9000000.0,0.0,0.0,9000000.0,8998700.0
2024,1212006000-303-00-20,,,,20.0,,4,Projet,Détention provisoire,9000000,8992260.0,9000000.0,0.0,0.0,9000000.0,8992260.0
2025,1212006000-303-00-20,,,,20.0,,4,Projet,Détention provisoire,14000000,13999850.0,14000000.0,2000000.0,2000000.0,14000000.0,13999850.0
2026,1212006000-303-00-20,,,,20.0,,4,Projet,Détention provisoire,14000000,13999800.0,14000000.0,0.0,0.0,14000000.0,13999800.0
2021,1212006000-303-00-20-11,,,,,11.0,5,Ligne,Taxes et redevances de télécommunications,4000000,4000000.0,3940000.0,0.0,3940000.0,0.0,0.0
2022,1212006000-303-00-20-11,,,,,11.0,5,Ligne,Taxes et redevances de télécommunications,4000000,4000000.0,3940000.0,0.0,3940000.0,0.0,0.0
2023,1212006000-303-00-20-11,,,,,11.0,5,Ligne,Taxes et redevances de télécommunications,4000000,4000000.0,3940000.0,0.0,0.0,3940000.0,3940000.0
2024,1212006000-303-00-20-11,,,,,11.0,5,Ligne,Taxes et redevances de télécommunications,4000000,4000000.0,3940000.0,0.0,0.0,3940000.0,3940000.0
2025,1212006000-303-00-20-11,,,,,11.0,5,Ligne,Taxes et redevances de télécommunications,4000000,4000000.0,3940000.0,0.0,0.0,3940000.0,3940000.0
2026,1212006000-303-00-20-11,,,,,11.0,5,Ligne,Taxes et redevances de télécommunications,4000000,4000000.0,3940000.0,0.0,0.0,3940000.0,3940000.0
2021,1212006000-303-00-20-12,,,,,12.0,5,Ligne,Redevances d'eau,1000000,1000000.0,1000000.0,4000000.0,0.0,5000000.0,5000000.0
2022,1212006000-303-00-20-12,,,,,12.0,5,Ligne,Redevances d'eau,1000000,1000000.0,1000000.0,1800000.0,0.0,2800000.0,2800000.0
2023,1212006000-303-00-20-12,,,,,12.0,5,Ligne,Redevances d'eau,1000000,1000000.0,1000000.0,0.0,0.0,1000000.0,1000000.0
2024,1212006000-303-00-20-12,,,,,12.0,5,Ligne,Redevances d'eau,1000000,1000000.0,1000000.0,2000000.0,0.0,3000000.0,3000000.0
2025,1212006000-303-00-20-12,,,,,12.0,5,Ligne,Redevances d'eau,2000000,0.0,1000000.0,0.0,0.0,1000000.0,1000000.0
2026,1212006000-303-00-20-12,,,,,12.0,5,Ligne,Redevances d'eau,2000000,2000000.0,1000000.0,0.0,0.0,1000000.0,1000000.0
2021,1212006000-303-00-20-13,,,,,13.0,5,Ligne,Redevances d'électricité,1000000,1000000.0,2000000.0,10000000.0,0.0,12000000.0,12000000.0
2022,1212006000-303-00-20-13,,,,,13.0,5,Ligne,Redevances d'électricité,1000000,1000000.0,2000000.0,1800000.0,0.0,3800000.0,3800000.0
2023,1212006000-303-00-20-13,,,,,13.0,5,Ligne,Redevances d'électricité,1000000,1000000.0,2000000.0,10000000.0,0.0,12000000.0,12000000.0
2024,1212006000-303-00-20-13,,,,,13.0,5,Ligne,Redevances d'électricité,1000000,1000000.0,2000000.0,8000000.0,0.0,50000000.0,50000000.0
2025,1212006000-303-00-20-13,,,,,13.0,5,Ligne,Redevances d'électricité,5000000,7000000.0,2000000.0,1700000.0,0.0,3700000.0,3700000.0
2026,1212006000-303-00-20-13,,,,,13.0,5,Ligne,Redevances d'électricité,5000000,5000000.0,2000000.0,0.0,0.0,2000000.0,2000000.0
2021,1212006000-303-00-20-31,,,,,31.0,5,Ligne,Indemnités de déplacement et changement de résidence à l'intérieur du Royaume,3000000,2999720.0,12400000.0,0.0,0.0,12400000.0,9274930.0
2022,1212006000-303-00-20-31,,,,,31.0,5,Ligne,Indemnités de déplacement et changement de résidence à l'intérieur du Royaume,3000000,2999560.0,12400000.0,6000000.0,0.0,18400000.0,18320060.0
2023,1212006000-303-00-20-31,,,,,31.0,5,Ligne,Indemnités de déplacement et changement de résidence à l'intérieur du Royaume,3000000,2998700.0,12400000.0,0.0,0.0,12400000.0,12399770.0
2024,1212006000-303-00-20-31,,,,,31.0,5,Ligne,Indemnités de déplacement et changement de résidence à l'intérieur du Royaume,3000000,2992260.0,12400000.0,12000000.0,0.0,24400000.0,24397710.0
2025,1212006000-303-00-20-31,,,,,31.0,5,Ligne,Indemnités de déplacement et changement de résidence à l'intérieur du Royaume,3000000,2999850.0,12400000.0,13000000.0,0.0,25400000.0,25399480.0
2026,1212006000-303-00-20-31,,,,,31.0,5,Ligne,Indemnités de déplacement et changement de résidence à l'intérieur du Royaume,3000000,2999800.0,12400000.0,0.0,0.0,12400000.0,600000.0
2021,1222006000,1222006000.0,,,,,1,Chapitre,Budget d'Investissement,200490000,196019938.91,200490000.0,82008354.05,82008354.05,210111764.59,196019938.91
2022,1222006000,1222006000.0,,,,,1,Chapitre,Budget d'Investissement,190490000,203345116.23,190490000.0,110207038.0,110207038.0,216122607.67,203345116.23
2023,1222006000,1222006000.0,,,,,1,Chapitre,Budget d'Investissement,222490000,229119558.73,222490000.0,121340328.0,121340328.0,239301975.53,229119558.73
2024,1222006000,1222006000.0,,,,,1,Chapitre,Budget d'Investissement,441490000,445565417.41,441490000.0,320085678.45,320085678.45,468687418.26,445565417.41
2025,1222006000,1222006000.0,,,,,1,Chapitre,Budget d'Investissement,410490000,409753952.35,410490000.0,139255455.0,139255455.0,433338189.62,409753952.35
2026,1222006000,1222006000.0,,,,,1,Chapitre,Budget d'Investissement,232490000,181870644.24,232490000.0,29886609.0,29886609.0,255224082.24,181870644.24
2021,1222006000-300,,300.0,,,,2,Programme,SOUTIEN ET PILOTAGE,200490000,196019938.91,4717208000.0,10000.0,10000.0,4809208000.0,4781379728.76
2022,1222006000-300,,300.0,,,,2,Programme,SOUTIEN ET PILOTAGE,190490000,203345116.23,5020563000.0,14000000.0,14000000.0,5020563000.0,5014150298.43
2023,1222006000-300,,300.0,,,,2,Programme,SOUTIEN ET PILOTAGE,222490000,229119558.73,3175472000.0,12000000.0,12000000.0,3175472000.0,3071724920.04
2024,1222006000-300,,300.0,,,,2,Programme,SOUTIEN ET PILOTAGE,441490000,445565417.41,3179307000.0,9500000.0,9500000.0,3179307000.0,3171460390.71
2025,1222006000-300,,300.0,,,,2,Programme,SOUTIEN ET PILOTAGE,410490000,409753952.35,3419812000.0,6000000.0,6000000.0,3419812000.0,3417594788.2
2026,1222006000-300,,300.0,,,,2,Programme,SOUTIEN ET PILOTAGE,232490000,181870644.24,4120912000.0,0.0,0.0,4120912000.0,3976225539.57
2021,1222006000-300-00,,,0.0,,,3,Region,SERVICES COMMUNS,55942901,55690099.06,4717208000.0,10000.0,10000.0,4809208000.0,4781379728.76
2022,1222006000-300-00,,,0.0,,,3,Region,SERVICES COMMUNS,20510000,57634011.84,5020563000.0,14000000.0,14000000.0,5020563000.0,5014150298.43
2023,1222006000-300-00,,,0.0,,,3,Region,SERVICES COMMUNS,47555000,30548082.08,3175472000.0,12000000.0,12000000.0,3175472000.0,3071724920.04
2024,1222006000-300-00,,,0.0,,,3,Region,SERVICES COMMUNS,239490000,254559289.09,3179307000.0,9500000.0,9500000.0,3179307000.0,3171460390.71
2025,1222006000-300-00,,,0.0,,,3,Region,SERVICES COMMUNS,248890000,270617955.54,3419812000.0,6000000.0,6000000.0,3419812000.0,3417594788.2
2026,1222006000-300-00,,,0.0,,,3,Region,SERVICES COMMUNS,46652100,8827812.81,4120912000.0,0.0,0.0,4120912000.0,3976225539.57
2021,1222006000-300-00-11,,,,11.0,,4,Projet,Extension et équipement du siège du Ministère,40942901,29328581.14,40942901.0,4868766.0,16292128.0,29522275.0,29328581.14
2022,1222006000-300-00-11,,,,11.0,,4,Projet,Extension et équipement du siège du Ministère,18010000,48623730.08,18010000.0,41750594.0,19408559.0,49536816.08,48623730.08
2023,1222006000-300-00-11,,,,11.0,,4,Projet,Extension et équipement du siège du Ministère,47555000,23674164.72,47555000.0,13861174.0,39714238.0,23985811.38,23674164.72
2024,1222006000-300-00-11,,,,11.0,,4,Projet,Extension et équipement du siège du Ministère,39490000,50251180.55,39490000.0,25994196.0,16213736.0,51119322.85,50251180.55
2025,1222006000-300-00-11,,,,11.0,,4,Projet,Extension et équipement du siège du Ministère,48890000,68677343.73,48890000.0,34380000.0,15191694.0,69400479.37,68677343.73
2026,1222006000-300-00-11,,,,11.0,,4,Projet,Extension et équipement du siège du Ministère,46652100,6741383.38,46652100.0,181800.0,7628741.0,40989255.56,6741383.38
2021,1222006000-300-00-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",3726316,847683.0,3726316.0,0.0,2881008.0,848044.0,847683.0
2022,1222006000-300-00-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",700000,563284.16,700000.0,89040.0,906359.0,566049.4,563284.16
2023,1222006000-300-00-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,233385.4,0.0,100000.0,87000.0,335726.2,233385.4
2024,1222006000-300-00-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,457705.4,0.0,255000.0,0.0,458305.4,457705.4
2025,1222006000-300-00-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,356757.02,0.0,0.0,0.0,427884.65,356757.02
2026,1222006000-300-00-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,345900.0,0.0,90900.0,0.0,345900.0,345900.0
2021,1222006000-300-00-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,16332410,5497399.87,16332410.0,528132.0,11344967.0,5515575.0,5497399.87
2022,1222006000-300-00-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,5810000,11380131.49,5810000.0,8831000.0,6434160.0,12198841.07,11380131.49
2023,1222006000-300-00-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,26000000,3111379.4,26000000.0,300000.0,24892616.0,3208405.18,3111379.4
2024,1222006000-300-00-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,16000000,1364102.14,16000000.0,0.0,15213736.0,1963854.09,1364102.14
2025,1222006000-300-00-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,14800000,16544712.84,14800000.0,9000000.0,7091694.0,16708306.0,16544712.84
2026,1222006000-300-00-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,20400000,1404290.12,20400000.0,0.0,94161.0,20434961.84,1404290.12
2021,1222006000-300-00-11-50,,,,,50.0,5,Ligne,Achat de matériel et mobilier de bureau,0,193056.0,0.0,195000.0,0.0,195000.0,193056.0
2022,1222006000-300-00-11-50,,,,,50.0,5,Ligne,Achat de matériel et mobilier de bureau,0,3614160.0,0.0,3726160.0,77000.0,3649160.0,3614160.0
2023,1222006000-300-00-11-50,,,,,50.0,5,Ligne,Achat de matériel et mobilier de bureau,5555000,9193135.92,5555000.0,7273000.0,3622243.0,9205757.0,9193135.92
2024,1222006000-300-00-11-50,,,,,50.0,5,Ligne,Achat de matériel et mobilier de bureau,5000000,12895618.53,5000000.0,7570000.0,0.0,12969615.36,12895618.53
2025,1222006000-300-00-11-50,,,,,50.0,5,Ligne,Achat de matériel et mobilier de bureau,2790000,2117387.92,2790000.0,0.0,1200000.0,2415936.72,2117387.92
2026,1222006000-300-00-11-50,,,,,50.0,5,Ligne,Achat de matériel et mobilier de bureau,8000000,4326226.87,8000000.0,0.0,0.0,8825007.33,4326226.87
2021,1222006000-300-00-11-81,,,,,81.0,5,Ligne,Achat de matériel informatique et de logiciels,18884175,22790442.27,18884175.0,4145634.0,69000.0,22960809.0,22790442.27
2022,1222006000-300-00-11-81,,,,,81.0,5,Ligne,Achat de matériel informatique et de logiciels,11500000,10369477.37,11500000.0,5019894.0,10609040.0,10420265.61,10369477.37
2023,1222006000-300-00-11-81,,,,,81.0,5,Ligne,Achat de matériel informatique et de logiciels,16000000,6867264.0,16000000.0,1900000.0,11112379.0,6947749.0,6867264.0
2024,1222006000-300-00-11-81,,,,,81.0,5,Ligne,Achat de matériel informatique et de logiciels,18490000,17366234.48,18490000.0,0.0,1000000.0,17558352.0,17366234.48
2025,1222006000-300-00-11-81,,,,,81.0,5,Ligne,Achat de matériel informatique et de logiciels,31300000,24278485.95,31300000.0,0.0,6900000.0,24468352.0,24278485.95
2026,1222006000-300-00-11-81,,,,,81.0,5,Ligne,Achat de matériel informatique et de logiciels,18252100,574966.39,18252100.0,0.0,7534580.0,11292486.39,574966.39
2021,1222006000-300-00-15,,,,15.0,,4,Projet,Construction et équipement des autres tribunaux de 1ère instance,0,7592964.22,0.0,7555494.0,85000.0,7594642.16,7592964.22
2022,1222006000-300-00-15,,,,15.0,,4,Projet,Construction et équipement des autres tribunaux de 1ère instance,2500000,4359950.06,2500000.0,479918.0,0.0,4361480.16,4359950.06
2023,1222006000-300-00-15,,,,15.0,,4,Projet,Construction et équipement des autres tribunaux de 1ère instance,0,2232367.18,0.0,0.0,0.0,2232367.18,2232367.18
2024,1222006000-300-00-15,,,,15.0,,4,Projet,Construction et équipement des autres tribunaux de 1ère instance,0,1779898.8,0.0,14296.0,0.0,1779899.42,1779898.8
2025,1222006000-300-00-15,,,,15.0,,4,Projet,Construction et équipement des autres tribunaux de 1ère instance,0,1631170.21,0.0,1694.0,0.0,1660429.26,1631170.21
2026,1222006000-300-00-15,,,,15.0,,4,Projet,Construction et équipement des autres tribunaux de 1ère instance,0,1458365.83,0.0,3261.0,0.0,1458366.25,1458365.83
2021,1222006000-300-00-15-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,2420712.7,3726316.0,0.0,2881008.0,848044.0,847683.0
2022,1222006000-300-00-15-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",2500000,4202491.06,700000.0,89040.0,906359.0,566049.4,563284.16
2023,1222006000-300-00-15-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,2232367.18,0.0,100000.0,87000.0,335726.2,233385.4
2024,1222006000-300-00-15-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,1779898.8,0.0,255000.0,0.0,458305.4,457705.4
2025,1222006000-300-00-15-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,1631170.21,0.0,0.0,0.0,427884.65,356757.02
2026,1222006000-300-00-15-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,1458365.83,0.0,90900.0,0.0,345900.0,345900.0
2021,1222006000-300-00-20,,,,20.0,,4,Projet,Sécurisation des bâtiments administratifs,0,309441.6,0.0,309442.0,0.0,309442.0,309441.6
2022,1222006000-300-00-20,,,,20.0,,4,Projet,Sécurisation des bâtiments administratifs,0,309441.6,0.0,0.0,0.0,309441.6,309441.6
2023,1222006000-300-00-20,,,,20.0,,4,Projet,Sécurisation des bâtiments administratifs,0,309441.6,0.0,0.0,0.0,309441.6,309441.6
2024,1222006000-300-00-20,,,,20.0,,4,Projet,Sécurisation des bâtiments administratifs,0,309441.6,0.0,0.0,0.0,309441.6,309441.6
2025,1222006000-300-00-20,,,,20.0,,4,Projet,Sécurisation des bâtiments administratifs,0,309441.6,0.0,0.0,0.0,309441.6,309441.6
2026,1222006000-300-00-20,,,,20.0,,4,Projet,Sécurisation des bâtiments administratifs,0,309441.6,0.0,309442.0,0.0,309442.0,309441.6
2021,1222006000-300-00-20-10,,,,,10.0,5,Ligne,Installation des systèmes de télésurveillance,0,309441.6,0.0,309442.0,0.0,309442.0,309441.6
2022,1222006000-300-00-20-10,,,,,10.0,5,Ligne,Installation des systèmes de télésurveillance,0,309441.6,0.0,0.0,0.0,309441.6,309441.6
2023,1222006000-300-00-20-10,,,,,10.0,5,Ligne,Installation des systèmes de télésurveillance,0,309441.6,0.0,0.0,0.0,309441.6,309441.6
2024,1222006000-300-00-20-10,,,,,10.0,5,Ligne,Installation des systèmes de télésurveillance,0,309441.6,0.0,0.0,0.0,309441.6,309441.6
2025,1222006000-300-00-20-10,,,,,10.0,5,Ligne,Installation des systèmes de télésurveillance,0,309441.6,0.0,0.0,0.0,309441.6,309441.6
2026,1222006000-300-00-20-10,,,,,10.0,5,Ligne,Installation des systèmes de télésurveillance,0,309441.6,0.0,309442.0,0.0,309442.0,309441.6
2021,1222006000-300-01,,,1.0,,,3,Region,REGION DE TANGER-TETOUAN-AL HOCEIMA,8656165,7636233.2,8656165.0,3680731.0,3680731.0,8656165.0,7636233.2
2022,1222006000-300-01,,,1.0,,,3,Region,REGION DE TANGER-TETOUAN-AL HOCEIMA,4350000,2121638.0,4350000.0,584643.0,2812643.0,2122000.0,2121638.0
2023,1222006000-300-01,,,1.0,,,3,Region,REGION DE TANGER-TETOUAN-AL HOCEIMA,9600000,5161817.0,9600000.0,3777673.0,8215800.0,5161873.0,5161817.0
2024,1222006000-300-01,,,1.0,,,3,Region,REGION DE TANGER-TETOUAN-AL HOCEIMA,3000000,1940631.53,3000000.0,2906810.08,2906810.08,3000000.0,1940631.53
2025,1222006000-300-01,,,1.0,,,3,Region,REGION DE TANGER-TETOUAN-AL HOCEIMA,3000000,700000.0,3000000.0,0.0,2295003.0,704997.0,700000.0
2026,1222006000-300-01,,,1.0,,,3,Region,REGION DE TANGER-TETOUAN-AL HOCEIMA,10000000,167868.0,10000000.0,167868.0,167868.0,10000000.0,167868.0
2021,1222006000-300-02,,,2.0,,,3,Region,REGION DE L'ORIENTAL,12600000,3805621.27,12600000.0,3454521.0,12254521.0,3814880.43,3805621.27
2022,1222006000-300-02,,,2.0,,,3,Region,REGION DE L'ORIENTAL,5030000,2473256.39,5030000.0,1713124.0,4307124.0,2513839.39,2473256.39
2023,1222006000-300-02,,,2.0,,,3,Region,REGION DE L'ORIENTAL,15520000,12851301.39,15520000.0,12753462.0,15500000.0,12851301.39,12851301.39
2024,1222006000-300-02,,,2.0,,,3,Region,REGION DE L'ORIENTAL,8000000,1873801.0,8000000.0,1795982.61,7978369.61,1895452.39,1873801.0
2025,1222006000-300-02,,,2.0,,,3,Region,REGION DE L'ORIENTAL,10000000,4573923.39,10000000.0,166650.0,5666650.0,4577839.39,4573923.39
2026,1222006000-300-02,,,2.0,,,3,Region,REGION DE L'ORIENTAL,17257800,12272619.43,17257800.0,0.0,0.0,17272680.43,12272619.43
2021,1222006000-300-02-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,12600000,2052595.27,600000.0,3680731.0,675042.0,3605689.0,3585585.0
2022,1222006000-300-02-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,5030000,2473256.39,2900000.0,584643.0,2812643.0,672000.0,671638.0
2023,1222006000-300-02-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,15520000,12851301.39,5600000.0,3777673.0,5215800.0,4161873.0,4161817.0
2024,1222006000-300-02-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,8000000,1873801.0,0.0,2906810.08,0.0,2906810.08,2906810.08
2025,1222006000-300-02-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,10000000,4573923.39,10000000.0,166650.0,5666650.0,4577839.39,4573923.39
2026,1222006000-300-02-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,17257800,12272619.43,10000000.0,167868.0,167868.0,10000000.0,167868.0
2021,1222006000-300-02-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,519453.39,3726316.0,0.0,2881008.0,848044.0,847683.0
2022,1222006000-300-02-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,138439.39,700000.0,89040.0,906359.0,566049.4,563284.16
2023,1222006000-300-02-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,2858070.39,0.0,100000.0,87000.0,335726.2,233385.4
2024,1222006000-300-02-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",0,1469941.39,0.0,255000.0,0.0,458305.4,457705.4
2025,1222006000-300-02-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",1000000,407273.39,0.0,0.0,0.0,427884.65,356757.02
2026,1222006000-300-02-11-20,,,,,20.0,5,Ligne,"Etudes liées à la construction, restauration, aménagement et extension des bâtiments administratifs",1000000,14880.43,0.0,90900.0,0.0,345900.0,345900.0
2021,1222006000-300-02-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,600000,932796.0,16332410.0,528132.0,11344967.0,5515575.0,5497399.87
2022,1222006000-300-02-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,4200000,0.0,5810000.0,8831000.0,6434160.0,12198841.07,11380131.49
2023,1222006000-300-02-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,400000,9873231.0,26000000.0,300000.0,24892616.0,3208405.18,3111379.4
2024,1222006000-300-02-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,3000000,0.0,16000000.0,0.0,15213736.0,1963854.09,1364102.14
2025,1222006000-300-02-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,4000000,4166650.0,14800000.0,9000000.0,7091694.0,16708306.0,16544712.84
2026,1222006000-300-02-11-40,,,,,40.0,5,Ligne,Travaux d'aménagement et d'installation,6257800,6257739.0,20400000.0,0.0,94161.0,20434961.84,1404290.12
2021,1222006000-300-03,,,3.0,,,3,Region,REGION DE FES-MEKNES,8861274,8968227.0,8861274.0,6868978.0,6754978.0,8975274.0,8968227.0
2022,1222006000-300-03,,,3.0,,,3,Region,REGION DE FES-MEKNES,50000000,43352621.0,50000000.0,5819979.0,12418979.0,43401000.0,43352621.0
2023,1222006000-300-03,,,3.0,,,3,Region,REGION DE FES-MEKNES,6215000,9510168.0,6215000.0,8107298.0,4800000.0,9522298.0,9510168.0
2024,1222006000-300-03,,,3.0,,,3,Region,REGION DE FES-MEKNES,10000000,15315832.47,10000000.0,5333718.12,0.0,15333718.12,15315832.47
2025,1222006000-300-03,,,3.0,,,3,Region,REGION DE FES-MEKNES,11000000,7733378.0,11000000.0,1382165.0,4572165.0,7810000.0,7733378.0
2026,1222006000-300-03,,,3.0,,,3,Region,REGION DE FES-MEKNES,23895100,26768500.0,23895100.0,16768500.0,12090000.0,28573600.0,26768500.0
2021,1222006000-300-03-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,8861274,8968227.0,600000.0,3680731.0,675042.0,3605689.0,3585585.0
2022,1222006000-300-03-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,50000000,43352621.0,2900000.0,584643.0,2812643.0,672000.0,671638.0
2023,1222006000-300-03-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,6215000,9510168.0,5600000.0,3777673.0,5215800.0,4161873.0,4161817.0
2024,1222006000-300-03-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,10000000,15315832.47,0.0,2906810.08,0.0,2906810.08,2906810.08
2025,1222006000-300-03-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,11000000,7733378.0,10000000.0,166650.0,5666650.0,4577839.39,4573923.39
2026,1222006000-300-03-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,23895100,26768500.0,10000000.0,167868.0,167868.0,10000000.0,167868.0
2021,1222006000-300-03-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,8261274,2000000.0,0.0,3633212.0,0.0,3633212.0,3633211.52
2022,1222006000-300-03-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,9300000,5092777.0,0.0,866991.0,0.0,866991.0,866991.0
2023,1222006000-300-03-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,4915000,4556400.0,0.0,3900000.0,0.0,3900000.0,3900000.0
2024,1222006000-300-03-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,10000000,12982114.35,200000000.0,0.0,200000000.0,0.0,0.0
2025,1222006000-300-03-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,6000000,7322098.0,3000000.0,0.0,2295003.0,704997.0,700000.0
2026,1222006000-300-03-11-30,,,,,30.0,5,Ligne,Travaux de construction ou d'extension de bâtiments administratifs,11895100,18000000.0,10000000.0,0.0,167868.0,9832132.0,0.0
2021,1222006000-300-04,,,4.0,,,3,Region,REGION DE RABAT-SALE-KENITRA,54340594,76700891.47,54340594.0,39509417.05,17056799.05,76793212.0,76700891.47
2022,1222006000-300-04,,,4.0,,,3,Region,REGION DE RABAT-SALE-KENITRA,22500000,48690718.43,22500000.0,38030374.0,11829075.0,48701299.0,48690718.43
2023,1222006000-300-04,,,4.0,,,3,Region,REGION DE RABAT-SALE-KENITRA,24600000,45715558.0,24600000.0,24754020.0,3637920.0,45716100.0,45715558.0
2024,1222006000-300-04,,,4.0,,,3,Region,REGION DE RABAT-SALE-KENITRA,21000000,21142865.0,21000000.0,2143000.0,2000000.0,31143000.0,21142865.0
2025,1222006000-300-04,,,4.0,,,3,Region,REGION DE RABAT-SALE-KENITRA,25000000,15694362.0,25000000.0,800000.0,10100000.0,25700000.0,15694362.0
2026,1222006000-300-04,,,4.0,,,3,Region,REGION DE RABAT-SALE-KENITRA,10000000,10000000.0,10000000.0,10000000.0,10000000.0,20000000.0,10000000.0
2021,1222006000-300-04-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,54340594,74167805.47,600000.0,3680731.0,675042.0,3605689.0,3585585.0
2022,1222006000-300-04-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,22500000,48690718.43,2900000.0,584643.0,2812643.0,672000.0,671638.0
2023,1222006000-300-04-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,24600000,41148576.0,5600000.0,3777673.0,5215800.0,4161873.0,4161817.0
2024,1222006000-300-04-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,21000000,19320940.0,0.0,2906810.08,0.0,2906810.08,2906810.08
2025,1222006000-300-04-11,,,,11.0,,4,Projet,Construction et équipement de bâtiments administratifs,25000000,14894362.0,10000000.0,166650.0,5666650.0,4577839.39,4573923.39
